subject,predicate,object,weight
org_ravencrest,cooccurs_with,person_moon,2.0
org_ravencrest,cooccurs_with,person_poppy,2.0
org_ravencrest,cooccurs_with,person_rhys,4.0
org_ravencrest,cooccurs_with,person_sala,4.0
org_ravencrest,cooccurs_with,person_saphira,2.0
org_ravencrest,cooccurs_with,person_shworn,18.0
org_ravencrest,cooccurs_with,person_terry,6.0
org_ravencrest,cooccurs_with,person_touya,2.0
org_ravencrest,cooccurs_with,person_victor,18.0
org_ravencrest,cooccurs_with,person_vyssa,2.0
org_ravencrest,cooccurs_with,place_crafthold,8.0
org_ravencrest,cooccurs_with,place_dhassa,18.0
org_ravencrest,cooccurs_with,place_elulind,4.0
org_ravencrest,cooccurs_with,place_elysia,6.0
org_ravencrest,cooccurs_with,place_killeth,8.0
org_ravencrest,cooccurs_with,place_thurway,8.0
org_ravencrest,cooccurs_with,place_torenth,2.0
org_ravencrest,cooccurs_with,player_bysickle,10.0
org_ravencrest,cooccurs_with,player_crowe,10.0
org_ravencrest,cooccurs_with,player_kalina,10.0
org_ravencrest,cooccurs_with,player_phil,2.0
org_ravencrest,cooccurs_with,player_venric,10.0
org_spire,cooccurs_with,org_wolfstream,2.0
org_spire,cooccurs_with,person_alivyre,14.0
org_spire,cooccurs_with,person_aniya,12.0
org_spire,cooccurs_with,person_aren,2.0
org_spire,cooccurs_with,person_azaar,4.0
org_spire,cooccurs_with,person_bear,4.0
org_spire,cooccurs_with,person_beni,2.0
org_spire,cooccurs_with,person_bixley,2.0
org_spire,cooccurs_with,person_bloodaxe,2.0
org_spire,cooccurs_with,person_bre,8.0
org_spire,cooccurs_with,person_cergad,2.0
org_spire,cooccurs_with,person_clara,2.0
org_spire,cooccurs_with,person_connor,2.0
org_spire,cooccurs_with,person_credus,12.0
org_spire,cooccurs_with,person_dakgorim,2.0
org_spire,cooccurs_with,person_darren,2.0
org_spire,cooccurs_with,person_drib,2.0
org_spire,cooccurs_with,person_edda,2.0
org_spire,cooccurs_with,person_eghad,2.0
org_spire,cooccurs_with,person_elias,2.0
org_spire,cooccurs_with,person_faeryne,12.0
org_spire,cooccurs_with,person_fulbert,4.0
org_spire,cooccurs_with,person_henry,10.0
org_spire,cooccurs_with,person_holly,2.0
org_spire,cooccurs_with,person_idolus,2.0
org_spire,cooccurs_with,person_jane,4.0
org_spire,cooccurs_with,person_jemmy,2.0
org_spire,cooccurs_with,person_kavar,2.0
org_spire,cooccurs_with,person_kluta,2.0
org_spire,cooccurs_with,person_liacyne,16.0
org_spire,cooccurs_with,person_liavarah,4.0
org_spire,cooccurs_with,person_luminia,8.0
org_spire,cooccurs_with,person_mercy,10.0
org_spire,cooccurs_with,person_moon,2.0
org_spire,cooccurs_with,person_newberry,2.0
org_spire,cooccurs_with,person_poppy,2.0
org_spire,cooccurs_with,person_sala,2.0
org_spire,cooccurs_with,person_soren,6.0
org_spire,cooccurs_with,person_tanzo,8.0
org_spire,cooccurs_with,person_unala,8.0
org_spire,cooccurs_with,person_urgulk,2.0
org_spire,cooccurs_with,person_victor,8.0
org_spire,cooccurs_with,person_zedna,2.0
org_spire,cooccurs_with,place_blackburn,4.0
org_spire,cooccurs_with,place_brightfields,4.0
org_spire,cooccurs_with,place_crafthold,16.0
org_spire,cooccurs_with,place_druwen,2.0
org_spire,cooccurs_with,place_guldrur,4.0
org_spire,cooccurs_with,place_rarmal,2.0
org_spire,cooccurs_with,place_stonehome,2.0
org_spire,cooccurs_with,player_bysickle,2.0
org_spire,cooccurs_with,player_crowe,6.0
org_spire,cooccurs_with,player_kalina,6.0
org_spire,cooccurs_with,player_spartan,2.0
org_spire,cooccurs_with,player_venric,2.0
org_spire,cooccurs_with,ref_kwalish,2.0
org_wolfstream,cooccurs_with,person_alivyre,58.0
org_wolfstream,cooccurs_with,person_aniya,12.0
org_wolfstream,cooccurs_with,person_aren,8.0
org_wolfstream,cooccurs_with,person_azaar,4.0
org_wolfstream,cooccurs_with,person_baltael,2.0
org_wolfstream,cooccurs_with,person_bear,18.0
org_wolfstream,cooccurs_with,person_bella,4.0
org_wolfstream,cooccurs_with,person_beni,6.0
org_wolfstream,cooccurs_with,person_bixley,2.0
org_wolfstream,cooccurs_with,person_bloodaxe,8.0
org_wolfstream,cooccurs_with,person_braydon,2.0
org_wolfstream,cooccurs_with,person_bre,36.0
org_wolfstream,cooccurs_with,person_brigitte,10.0
org_wolfstream,cooccurs_with,person_caldwell,16.0
org_wolfstream,cooccurs_with,person_cara,4.0
org_wolfstream,cooccurs_with,person_cergad,6.0
org_wolfstream,cooccurs_with,person_chuck,2.0
org_wolfstream,cooccurs_with,person_clara,4.0
org_wolfstream,cooccurs_with,person_claw,2.0
org_wolfstream,cooccurs_with,person_connor,4.0
org_wolfstream,cooccurs_with,person_credus,20.0
org_wolfstream,cooccurs_with,person_cullen,8.0
org_wolfstream,cooccurs_with,person_cursin,6.0
org_wolfstream,cooccurs_with,person_dakgorim,12.0
org_wolfstream,cooccurs_with,person_darren,8.0
org_wolfstream,cooccurs_with,person_david_bowie,4.0
org_wolfstream,cooccurs_with,person_drib,10.0
org_wolfstream,cooccurs_with,person_eardwulf,4.0
org_wolfstream,cooccurs_with,person_edda,4.0
org_wolfstream,cooccurs_with,person_eghad,6.0
org_wolfstream,cooccurs_with,person_elias,4.0
org_wolfstream,cooccurs_with,person_faeryne,62.0
org_wolfstream,cooccurs_with,person_fritz,4.0
org_wolfstream,cooccurs_with,person_fulbert,10.0
org_wolfstream,cooccurs_with,person_garrick,12.0
org_wolfstream,cooccurs_with,person_grace,8.0
org_wolfstream,cooccurs_with,person_hadar,4.0
org_wolfstream,cooccurs_with,person_hammer,4.0
org_wolfstream,cooccurs_with,person_henry,66.0
org_wolfstream,cooccurs_with,person_idolus,8.0
org_wolfstream,cooccurs_with,person_jane,24.0
org_wolfstream,cooccurs_with,person_jemmy,20.0
org_wolfstream,cooccurs_with,person_kaitlyn,4.0
org_wolfstream,cooccurs_with,person_katy,2.0
org_wolfstream,cooccurs_with,person_kavar,6.0
org_wolfstream,cooccurs_with,person_kir,4.0
org_wolfstream,cooccurs_with,person_liacyne,16.0
org_wolfstream,cooccurs_with,person_liavarah,12.0
org_wolfstream,cooccurs_with,person_light,10.0
org_wolfstream,cooccurs_with,person_luminia,38.0
org_wolfstream,cooccurs_with,person_macfeegle,8.0
org_wolfstream,cooccurs_with,person_melba,4.0
org_wolfstream,cooccurs_with,person_mercy,24.0
org_wolfstream,cooccurs_with,person_moon,2.0
org_wolfstream,cooccurs_with,person_newberry,24.0
org_wolfstream,cooccurs_with,person_norris,8.0
org_wolfstream,cooccurs_with,person_poppy,6.0
org_wolfstream,cooccurs_with,person_sala,6.0
org_wolfstream,cooccurs_with,person_saphira,6.0
org_wolfstream,cooccurs_with,person_shargaas,4.0
org_wolfstream,cooccurs_with,person_shworn,8.0
org_wolfstream,cooccurs_with,person_soren,14.0
org_wolfstream,cooccurs_with,person_spike,8.0
org_wolfstream,cooccurs_with,person_tanzo,36.0
org_wolfstream,cooccurs_with,person_terry,8.0
org_wolfstream,cooccurs_with,person_tiber,4.0
org_wolfstream,cooccurs_with,person_touya,4.0
org_wolfstream,cooccurs_with,person_unala,26.0
org_wolfstream,cooccurs_with,person_urgulk,12.0
org_wolfstream,cooccurs_with,person_victor,26.0
org_wolfstream,cooccurs_with,person_warhammer,8.0
org_wolfstream,cooccurs_with,place_blackburn,22.0
org_wolfstream,cooccurs_with,place_blackwood,6.0
org_wolfstream,cooccurs_with,place_brechin,6.0
org_wolfstream,cooccurs_with,place_brightfields,36.0
org_wolfstream,cooccurs_with,place_cameth,6.0
org_wolfstream,cooccurs_with,place_cliffborough,2.0
org_wolfstream,cooccurs_with,place_crafthold,70.0
org_wolfstream,cooccurs_with,place_dereham,4.0
org_wolfstream,cooccurs_with,place_dhassa,14.0
org_wolfstream,cooccurs_with,place_druwen,12.0
org_wolfstream,cooccurs_with,place_elulind,8.0
org_wolfstream,cooccurs_with,place_elysia,6.0
org_wolfstream,cooccurs_with,place_guldrur,16.0
org_wolfstream,cooccurs_with,place_jotunheim,6.0
org_wolfstream,cooccurs_with,place_killeth,4.0
org_wolfstream,cooccurs_with,place_monadh_mor,4.0
org_wolfstream,cooccurs_with,place_northbend,14.0
org_wolfstream,cooccurs_with,place_rarmal,20.0
org_wolfstream,cooccurs_with,place_stonehome,16.0
org_wolfstream,cooccurs_with,place_thurway,8.0
org_wolfstream,cooccurs_with,place_tolan,4.0
org_wolfstream,cooccurs_with,place_torenth,10.0
org_wolfstream,cooccurs_with,place_trollhills,8.0
org_wolfstream,cooccurs_with,place_wolfstream,20.0
org_wolfstream,cooccurs_with,player_bysickle,10.0
org_wolfstream,cooccurs_with,player_charis,4.0
org_wolfstream,cooccurs_with,player_crowe,10.0
org_wolfstream,cooccurs_with,player_kalina,10.0
org_wolfstream,cooccurs_with,player_spartan,2.0
org_wolfstream,cooccurs_with,player_venric,4.0
person_alivyre,cooccurs_with,person_aniya,24.0
person_alivyre,cooccurs_with,person_anthony,2.0
person_alivyre,cooccurs_with,person_aren,32.0
person_alivyre,cooccurs_with,person_arthur,2.0
person_alivyre,cooccurs_with,person_avarna,26.0
person_alivyre,cooccurs_with,person_azaar,6.0
person_alivyre,cooccurs_with,person_baltael,4.0
person_alivyre,cooccurs_with,person_bear,26.0
person_alivyre,cooccurs_with,person_bella,6.0
person_alivyre,cooccurs_with,person_beni,20.0
person_alivyre,cooccurs_with,person_bixley,14.0
person_alivyre,cooccurs_with,person_bloodaxe,8.0
person_alivyre,cooccurs_with,person_braydon,10.0
person_alivyre,cooccurs_with,person_bre,80.0
person_alivyre,cooccurs_with,person_brigitte,2.0
person_alivyre,cooccurs_with,person_caldwell,12.0
person_alivyre,cooccurs_with,person_cara,10.0
person_alivyre,cooccurs_with,person_cergad,20.0
person_alivyre,cooccurs_with,person_chuck,2.0
person_alivyre,cooccurs_with,person_clara,8.0
person_alivyre,cooccurs_with,person_claw,8.0
person_alivyre,cooccurs_with,person_connor,6.0
person_alivyre,cooccurs_with,person_credus,84.0
person_alivyre,cooccurs_with,person_cullen,8.0
person_alivyre,cooccurs_with,person_cunai,16.0
person_alivyre,cooccurs_with,person_cursin,6.0
person_alivyre,cooccurs_with,person_dakgorim,14.0
person_alivyre,cooccurs_with,person_darren,8.0
person_alivyre,cooccurs_with,person_david_bowie,6.0
person_alivyre,cooccurs_with,person_david_herder,2.0
person_alivyre,cooccurs_with,person_drib,40.0
person_alivyre,cooccurs_with,person_eardwulf,4.0
person_alivyre,cooccurs_with,person_edda,6.0
person_alivyre,cooccurs_with,person_eghad,16.0
person_alivyre,cooccurs_with,person_elaris,28.0
person_alivyre,cooccurs_with,person_elias,8.0
person_alivyre,cooccurs_with,person_emily,10.0
person_alivyre,cooccurs_with,person_evaine,26.0
person_alivyre,cooccurs_with,person_faeryne,292.0
person_alivyre,cooccurs_with,person_fenrir,10.0
person_alivyre,cooccurs_with,person_fritz,8.0
person_alivyre,cooccurs_with,person_fulbert,14.0
person_alivyre,cooccurs_with,person_garrick,14.0
person_alivyre,cooccurs_with,person_gina,12.0
person_alivyre,cooccurs_with,person_grace,4.0
person_alivyre,cooccurs_with,person_hadar,10.0
person_alivyre,cooccurs_with,person_hammer,14.0
person_alivyre,cooccurs_with,person_henry,296.0
person_alivyre,cooccurs_with,person_holly,44.0
person_alivyre,cooccurs_with,person_idolus,16.0
person_alivyre,cooccurs_with,person_jane,68.0
person_alivyre,cooccurs_with,person_jemmy,32.0
person_alivyre,cooccurs_with,person_joram,26.0
person_alivyre,cooccurs_with,person_kaedra,4.0
person_alivyre,cooccurs_with,person_kaitlyn,4.0
person_alivyre,cooccurs_with,person_katy,42.0
person_alivyre,cooccurs_with,person_kavar,18.0
person_alivyre,cooccurs_with,person_kir,8.0
person_alivyre,cooccurs_with,person_kluta,6.0
person_alivyre,cooccurs_with,person_liacyne,44.0
person_alivyre,cooccurs_with,person_liavarah,54.0
person_alivyre,cooccurs_with,person_light,40.0
person_alivyre,cooccurs_with,person_loris,6.0
person_alivyre,cooccurs_with,person_luminia,176.0
person_alivyre,cooccurs_with,person_macfeegle,8.0
person_alivyre,cooccurs_with,person_makhala,10.0
person_alivyre,cooccurs_with,person_melba,6.0
person_alivyre,cooccurs_with,person_mercy,50.0
person_alivyre,cooccurs_with,person_moon,10.0
person_alivyre,cooccurs_with,person_mowser,18.0
person_alivyre,cooccurs_with,person_nala,2.0
person_alivyre,cooccurs_with,person_newberry,16.0
person_alivyre,cooccurs_with,person_norris,4.0
person_alivyre,cooccurs_with,person_piers,36.0
person_alivyre,cooccurs_with,person_poppy,30.0
person_alivyre,cooccurs_with,person_rhys,22.0
person_alivyre,cooccurs_with,person_ricardo,22.0
person_alivyre,cooccurs_with,person_ronric,22.0
person_alivyre,cooccurs_with,person_sala,26.0
person_alivyre,cooccurs_with,person_saphira,42.0
person_alivyre,cooccurs_with,person_shargaas,16.0
person_alivyre,cooccurs_with,person_shworn,52.0
person_alivyre,cooccurs_with,person_soren,16.0
person_alivyre,cooccurs_with,person_spike,18.0
person_alivyre,cooccurs_with,person_tanzo,72.0
person_alivyre,cooccurs_with,person_tawyn,2.0
person_alivyre,cooccurs_with,person_terry,96.0
person_alivyre,cooccurs_with,person_tiber,8.0
person_alivyre,cooccurs_with,person_todd,8.0
person_alivyre,cooccurs_with,person_touya,6.0
person_alivyre,cooccurs_with,person_unala,100.0
person_alivyre,cooccurs_with,person_urgulk,38.0
person_alivyre,cooccurs_with,person_victor,232.0
person_alivyre,cooccurs_with,person_vyssa,16.0
person_alivyre,cooccurs_with,person_warhammer,10.0
person_alivyre,cooccurs_with,person_zedna,6.0
person_alivyre,cooccurs_with,place_blackburn,28.0
person_alivyre,cooccurs_with,place_brightfields,38.0
person_alivyre,cooccurs_with,place_cliffborough,6.0
person_alivyre,cooccurs_with,place_crafthold,130.0
person_alivyre,cooccurs_with,place_dereham,4.0
person_alivyre,cooccurs_with,place_dhassa,38.0
person_alivyre,cooccurs_with,place_druwen,4.0
person_alivyre,cooccurs_with,place_elulind,2.0
person_alivyre,cooccurs_with,place_elysia,22.0
person_alivyre,cooccurs_with,place_elysian,4.0
person_alivyre,cooccurs_with,place_guldrur,20.0
person_alivyre,cooccurs_with,place_jotunheim,2.0
person_alivyre,cooccurs_with,place_killeth,12.0
person_alivyre,cooccurs_with,place_monadh_mor,2.0
person_alivyre,cooccurs_with,place_northbend,10.0
person_alivyre,cooccurs_with,place_rarmal,16.0
person_alivyre,cooccurs_with,place_stonehome,20.0
person_alivyre,cooccurs_with,place_thurway,14.0
person_alivyre,cooccurs_with,place_torenth,4.0
person_alivyre,cooccurs_with,place_trollhills,2.0
person_alivyre,cooccurs_with,place_wolfstream,10.0
person_alivyre,cooccurs_with,player_bysickle,72.0
person_alivyre,cooccurs_with,player_charis,14.0
person_alivyre,cooccurs_with,player_crowe,76.0
person_alivyre,cooccurs_with,player_kalina,86.0
person_alivyre,cooccurs_with,player_phil,2.0
person_alivyre,cooccurs_with,player_spartan,4.0
person_alivyre,cooccurs_with,player_thon,2.0
person_alivyre,cooccurs_with,player_venric,40.0
person_aniya,cooccurs_with,person_aren,8.0
person_aniya,cooccurs_with,person_arthur,4.0
person_aniya,cooccurs_with,person_azaar,6.0
person_aniya,cooccurs_with,person_bear,22.0
person_aniya,cooccurs_with,person_beni,4.0
person_aniya,cooccurs_with,person_bixley,8.0
person_aniya,cooccurs_with,person_bre,22.0
person_aniya,cooccurs_with,person_caldwell,2.0
person_aniya,cooccurs_with,person_cara,12.0
person_aniya,cooccurs_with,person_cergad,6.0
person_aniya,cooccurs_with,person_clara,8.0
person_aniya,cooccurs_with,person_claw,2.0
person_aniya,cooccurs_with,person_connor,6.0
person_aniya,cooccurs_with,person_credus,24.0
person_aniya,cooccurs_with,person_cunai,6.0
person_aniya,cooccurs_with,person_cursin,4.0
person_aniya,cooccurs_with,person_darren,14.0
person_aniya,cooccurs_with,person_david_bowie,6.0
person_aniya,cooccurs_with,person_david_herder,4.0
person_aniya,cooccurs_with,person_draug,2.0
person_aniya,cooccurs_with,person_drib,8.0
person_aniya,cooccurs_with,person_eghad,8.0
person_aniya,cooccurs_with,person_elaris,6.0
person_aniya,cooccurs_with,person_elias,2.0
person_aniya,cooccurs_with,person_faeryne,28.0
person_aniya,cooccurs_with,person_fritz,6.0
person_aniya,cooccurs_with,person_fulbert,18.0
person_aniya,cooccurs_with,person_garrick,8.0
person_aniya,cooccurs_with,person_hadar,2.0
person_aniya,cooccurs_with,person_hammer,2.0
person_aniya,cooccurs_with,person_henry,18.0
person_aniya,cooccurs_with,person_holly,10.0
person_aniya,cooccurs_with,person_idolus,14.0
person_aniya,cooccurs_with,person_jane,18.0
person_aniya,cooccurs_with,person_jemmy,4.0
person_aniya,cooccurs_with,person_kaitlyn,2.0
person_aniya,cooccurs_with,person_katy,10.0
person_aniya,cooccurs_with,person_kavar,2.0
person_aniya,cooccurs_with,person_kluta,6.0
person_aniya,cooccurs_with,person_liacyne,28.0
person_aniya,cooccurs_with,person_liavarah,22.0
person_aniya,cooccurs_with,person_light,4.0
person_aniya,cooccurs_with,person_luminia,12.0
person_aniya,cooccurs_with,person_macfeegle,2.0
person_aniya,cooccurs_with,person_mercy,20.0
person_aniya,cooccurs_with,person_moon,6.0
person_aniya,cooccurs_with,person_mowser,4.0
person_aniya,cooccurs_with,person_poppy,12.0
person_aniya,cooccurs_with,person_rhona,2.0
person_aniya,cooccurs_with,person_sala,12.0
person_aniya,cooccurs_with,person_saphira,12.0
person_aniya,cooccurs_with,person_shargaas,2.0
person_aniya,cooccurs_with,person_shworn,2.0
person_aniya,cooccurs_with,person_soren,12.0
person_aniya,cooccurs_with,person_spike,2.0
person_aniya,cooccurs_with,person_tanzo,20.0
person_aniya,cooccurs_with,person_terry,6.0
person_aniya,cooccurs_with,person_tiber,2.0
person_aniya,cooccurs_with,person_touya,2.0
person_aniya,cooccurs_with,person_unala,18.0
person_aniya,cooccurs_with,person_urgulk,10.0
person_aniya,cooccurs_with,person_victor,18.0
person_aniya,cooccurs_with,person_zedna,6.0
person_aniya,cooccurs_with,place_blackburn,10.0
person_aniya,cooccurs_with,place_brightfields,4.0
person_aniya,cooccurs_with,place_cliffborough,2.0
person_aniya,cooccurs_with,place_crafthold,40.0
person_aniya,cooccurs_with,place_dhassa,2.0
person_aniya,cooccurs_with,place_druwen,2.0
person_aniya,cooccurs_with,place_guldrur,2.0
person_aniya,cooccurs_with,place_jotunheim,2.0
person_aniya,cooccurs_with,place_rarmal,2.0
person_aniya,cooccurs_with,place_stonehome,6.0
person_aniya,cooccurs_with,place_trollhills,2.0
person_aniya,cooccurs_with,player_bysickle,6.0
person_aniya,cooccurs_with,player_crowe,22.0
person_aniya,cooccurs_with,player_kalina,20.0
person_aniya,cooccurs_with,player_spartan,4.0
person_aniya,cooccurs_with,player_venric,10.0
person_anthony,cooccurs_with,person_aren,2.0
person_anthony,cooccurs_with,person_avarna,2.0
person_anthony,cooccurs_with,person_credus,2.0
person_anthony,cooccurs_with,person_cullen,2.0
person_anthony,cooccurs_with,person_henry,2.0
person_anthony,cooccurs_with,person_loris,2.0
person_anthony,cooccurs_with,person_makhala,2.0
person_anthony,cooccurs_with,person_moon,2.0
person_anthony,cooccurs_with,person_rhys,2.0
person_anthony,cooccurs_with,person_ricardo,2.0
person_anthony,cooccurs_with,person_shworn,2.0
person_anthony,cooccurs_with,person_victor,4.0
person_anthony,cooccurs_with,place_dhassa,2.0
person_anthony,cooccurs_with,place_elulind,2.0
person_anthony,cooccurs_with,place_elysia,2.0
person_anthony,cooccurs_with,place_tolan,2.0
person_anthony,cooccurs_with,player_bysickle,2.0
person_anthony,cooccurs_with,player_crowe,2.0
person_anthony,cooccurs_with,player_kalina,2.0
person_anthony,cooccurs_with,player_venric,2.0
person_aren,cooccurs_with,person_arthur,2.0
person_aren,cooccurs_with,person_avarna,10.0
person_aren,cooccurs_with,person_bear,14.0
person_aren,cooccurs_with,person_bixley,4.0
person_aren,cooccurs_with,person_bre,16.0
person_aren,cooccurs_with,person_cara,4.0
person_aren,cooccurs_with,person_cergad,6.0
person_aren,cooccurs_with,person_connor,2.0
person_aren,cooccurs_with,person_credus,12.0
person_aren,cooccurs_with,person_cullen,2.0
person_aren,cooccurs_with,person_cunai,4.0
person_aren,cooccurs_with,person_darren,6.0
person_aren,cooccurs_with,person_david_bowie,2.0
