subject,predicate,object,weight
loc_jotunheim,cooccurs_with,pers_azaar,1.0
loc_jotunheim,cooccurs_with,pers_bear,1.0
loc_jotunheim,cooccurs_with,pers_beni,1.0
loc_jotunheim,cooccurs_with,pers_bre,1.0
loc_jotunheim,cooccurs_with,pers_cara,1.0
loc_jotunheim,cooccurs_with,pers_clara,1.0
loc_jotunheim,cooccurs_with,pers_credus,1.0
loc_jotunheim,cooccurs_with,pers_cursin,1.0
loc_jotunheim,cooccurs_with,pers_darren,1.0
loc_jotunheim,cooccurs_with,pers_drib,1.0
loc_jotunheim,cooccurs_with,pers_eghad,2.0
loc_jotunheim,cooccurs_with,pers_elias,1.0
loc_jotunheim,cooccurs_with,pers_faeryne,1.0
loc_jotunheim,cooccurs_with,pers_fulbert,1.0
loc_jotunheim,cooccurs_with,pers_garrick,1.0
loc_jotunheim,cooccurs_with,pers_henry,2.0
loc_jotunheim,cooccurs_with,pers_idolus,1.0
loc_jotunheim,cooccurs_with,pers_jane,1.0
loc_jotunheim,cooccurs_with,pers_katy,1.0
loc_jotunheim,cooccurs_with,pers_kavar,1.0
loc_jotunheim,cooccurs_with,pers_liacyne,1.0
loc_jotunheim,cooccurs_with,pers_liavarah,1.0
loc_jotunheim,cooccurs_with,pers_macfeegle,1.0
loc_jotunheim,cooccurs_with,pers_mercy,1.0
loc_jotunheim,cooccurs_with,pers_moon,1.0
loc_jotunheim,cooccurs_with,pers_sala,1.0
loc_jotunheim,cooccurs_with,pers_saphira,1.0
loc_jotunheim,cooccurs_with,pers_shworn,1.0
loc_jotunheim,cooccurs_with,pers_tanzo,1.0
loc_jotunheim,cooccurs_with,pers_terry,1.0
loc_jotunheim,cooccurs_with,pers_tiber,1.0
loc_jotunheim,cooccurs_with,pers_touya,1.0
loc_jotunheim,cooccurs_with,pers_unala,1.0
loc_jotunheim,cooccurs_with,pers_urgulk,1.0
loc_jotunheim,cooccurs_with,pers_victor,1.0
loc_killeth,cooccurs_with,loc_monadh_mor,2.0
loc_killeth,cooccurs_with,loc_northbend,2.0
loc_killeth,cooccurs_with,loc_rarmal,2.0
loc_killeth,cooccurs_with,loc_stonehome,2.0
loc_killeth,cooccurs_with,loc_thurway,6.0
loc_killeth,cooccurs_with,loc_tolan,2.0
loc_killeth,cooccurs_with,loc_torenth,4.0
loc_killeth,cooccurs_with,loc_trollhills,2.0
loc_killeth,cooccurs_with,loc_wolfstream,2.0
loc_killeth,cooccurs_with,org_academy_elysia,1.0
loc_killeth,cooccurs_with,org_hands,3.0
loc_killeth,cooccurs_with,org_myconids,1.0
loc_killeth,cooccurs_with,org_ravencrest,4.0
loc_killeth,cooccurs_with,org_remedy,1.0
loc_killeth,cooccurs_with,org_sleepsong,1.0
loc_killeth,cooccurs_with,pers_abram,3.0
loc_killeth,cooccurs_with,pers_alivyre,6.0
loc_killeth,cooccurs_with,pers_aren,1.0
loc_killeth,cooccurs_with,pers_avarna,3.0
loc_killeth,cooccurs_with,pers_bill_harrington,2.0
loc_killeth,cooccurs_with,pers_bixley,1.0
loc_killeth,cooccurs_with,pers_braydon,4.0
loc_killeth,cooccurs_with,pers_credus,2.0
loc_killeth,cooccurs_with,pers_cullen,1.0
loc_killeth,cooccurs_with,pers_eghad,2.0
loc_killeth,cooccurs_with,pers_evaine,1.0
loc_killeth,cooccurs_with,pers_faeryne,6.0
loc_killeth,cooccurs_with,pers_fenrir,1.0
loc_killeth,cooccurs_with,pers_gerard,1.0
loc_killeth,cooccurs_with,pers_henry,8.0
loc_killeth,cooccurs_with,pers_jane,1.0
loc_killeth,cooccurs_with,pers_liavarah,1.0
loc_killeth,cooccurs_with,pers_light,1.0
loc_killeth,cooccurs_with,pers_loris,1.0
loc_killeth,cooccurs_with,pers_lou,3.0
loc_killeth,cooccurs_with,pers_luminia,5.0
loc_killeth,cooccurs_with,pers_mercy,1.0
loc_killeth,cooccurs_with,pers_nolan,2.0
loc_killeth,cooccurs_with,pers_poppy,1.0
loc_killeth,cooccurs_with,pers_roland,3.0
loc_killeth,cooccurs_with,pers_sala,1.0
loc_killeth,cooccurs_with,pers_saphira,1.0
loc_killeth,cooccurs_with,pers_shworn,5.0
loc_killeth,cooccurs_with,pers_terry,2.0
loc_killeth,cooccurs_with,pers_touya,1.0
loc_killeth,cooccurs_with,pers_towne,2.0
loc_killeth,cooccurs_with,pers_victor,6.0
loc_killeth,cooccurs_with,pers_vyssa,1.0
loc_killeth,cooccurs_with,pers_william,1.0
loc_killeth,cooccurs_with,play_bysickle,4.0
loc_killeth,cooccurs_with,play_crowe,4.0
loc_killeth,cooccurs_with,play_kalina,4.0
loc_killeth,cooccurs_with,play_venric,4.0
loc_monadh_mor,cooccurs_with,loc_northbend,2.0
loc_monadh_mor,cooccurs_with,loc_rarmal,2.0
loc_monadh_mor,cooccurs_with,loc_stonehome,2.0
loc_monadh_mor,cooccurs_with,loc_thurway,2.0
loc_monadh_mor,cooccurs_with,loc_tolan,2.0
loc_monadh_mor,cooccurs_with,loc_torenth,2.0
loc_monadh_mor,cooccurs_with,loc_trollhills,2.0
loc_monadh_mor,cooccurs_with,loc_wolfstream,3.0
loc_monadh_mor,cooccurs_with,pers_alivyre,1.0
loc_monadh_mor,cooccurs_with,pers_eghad,2.0
loc_monadh_mor,cooccurs_with,pers_henry,1.0
loc_monadh_mor,cooccurs_with,pers_ricardo,1.0
loc_northbend,cooccurs_with,loc_rarmal,2.0
loc_northbend,cooccurs_with,loc_stonehome,2.0
loc_northbend,cooccurs_with,loc_thurway,2.0
loc_northbend,cooccurs_with,loc_tolan,2.0
loc_northbend,cooccurs_with,loc_torenth,2.0
loc_northbend,cooccurs_with,loc_trollhills,2.0
loc_northbend,cooccurs_with,loc_wolfstream,3.0
loc_northbend,cooccurs_with,org_hands,1.0
loc_northbend,cooccurs_with,org_jackals,2.0
loc_northbend,cooccurs_with,org_orcs,1.0
loc_northbend,cooccurs_with,org_ravens,2.0
loc_northbend,cooccurs_with,pers_alivyre,5.0
loc_northbend,cooccurs_with,pers_azaar,1.0
loc_northbend,cooccurs_with,pers_baltael,1.0
loc_northbend,cooccurs_with,pers_bear,1.0
loc_northbend,cooccurs_with,pers_bre,5.0
loc_northbend,cooccurs_with,pers_brigitte_ware,2.0
loc_northbend,cooccurs_with,pers_caldwell,3.0
loc_northbend,cooccurs_with,pers_cara,1.0
loc_northbend,cooccurs_with,pers_credus,1.0
loc_northbend,cooccurs_with,pers_cullen,3.0
loc_northbend,cooccurs_with,pers_dakgorim,2.0
loc_northbend,cooccurs_with,pers_darren,1.0
loc_northbend,cooccurs_with,pers_eghad,2.0
loc_northbend,cooccurs_with,pers_faeryne,3.0
loc_northbend,cooccurs_with,pers_fulbert,1.0
loc_northbend,cooccurs_with,pers_goren,1.0
loc_northbend,cooccurs_with,pers_henry,2.0
loc_northbend,cooccurs_with,pers_idolus,2.0
loc_northbend,cooccurs_with,pers_jane,2.0
loc_northbend,cooccurs_with,pers_jareth_heartarm,1.0
loc_northbend,cooccurs_with,pers_jemmy,1.0
loc_northbend,cooccurs_with,pers_jessie_hobbs,2.0
loc_northbend,cooccurs_with,pers_karsen,1.0
loc_northbend,cooccurs_with,pers_khagra_warhammer,1.0
loc_northbend,cooccurs_with,pers_liacyne,2.0
loc_northbend,cooccurs_with,pers_light,1.0
loc_northbend,cooccurs_with,pers_luminia,2.0
loc_northbend,cooccurs_with,pers_mercy,2.0
loc_northbend,cooccurs_with,pers_newberry,3.0
loc_northbend,cooccurs_with,pers_norris,1.0
loc_northbend,cooccurs_with,pers_olivia_rios,2.0
loc_northbend,cooccurs_with,pers_soren,2.0
loc_northbend,cooccurs_with,pers_spike,1.0
loc_northbend,cooccurs_with,pers_tanzo,1.0
loc_northbend,cooccurs_with,pers_taylor_ochoa,2.0
loc_northbend,cooccurs_with,pers_unala,4.0
loc_northbend,cooccurs_with,play_crowe,1.0
loc_northbend,cooccurs_with,play_spartan,1.0
loc_rarmal,cooccurs_with,loc_stonehome,7.0
loc_rarmal,cooccurs_with,loc_thurway,2.0
loc_rarmal,cooccurs_with,loc_tolan,2.0
loc_rarmal,cooccurs_with,loc_torenth,2.0
loc_rarmal,cooccurs_with,loc_trollhills,2.0
loc_rarmal,cooccurs_with,loc_wolfstream,3.0
loc_rarmal,cooccurs_with,org_hands,1.0
loc_rarmal,cooccurs_with,org_iwtc,2.0
loc_rarmal,cooccurs_with,org_jackals,1.0
loc_rarmal,cooccurs_with,org_sleepsong,1.0
loc_rarmal,cooccurs_with,pers_alivyre,8.0
loc_rarmal,cooccurs_with,pers_aniya,1.0
loc_rarmal,cooccurs_with,pers_aurdac_cefthed,1.0
loc_rarmal,cooccurs_with,pers_baltael,1.0
loc_rarmal,cooccurs_with,pers_bear,1.0
loc_rarmal,cooccurs_with,pers_beni,2.0
loc_rarmal,cooccurs_with,pers_bixley,1.0
loc_rarmal,cooccurs_with,pers_bre,1.0
loc_rarmal,cooccurs_with,pers_caldwell,2.0
loc_rarmal,cooccurs_with,pers_cara,1.0
loc_rarmal,cooccurs_with,pers_cergad,1.0
loc_rarmal,cooccurs_with,pers_clara,2.0
loc_rarmal,cooccurs_with,pers_credus,4.0
loc_rarmal,cooccurs_with,pers_dakgorim,5.0
loc_rarmal,cooccurs_with,pers_darren,1.0
loc_rarmal,cooccurs_with,pers_drib,1.0
loc_rarmal,cooccurs_with,pers_eardwulf,1.0
loc_rarmal,cooccurs_with,pers_ebele,1.0
loc_rarmal,cooccurs_with,pers_edda,4.0
loc_rarmal,cooccurs_with,pers_eghad,2.0
loc_rarmal,cooccurs_with,pers_elias,1.0
loc_rarmal,cooccurs_with,pers_faeryne,9.0
loc_rarmal,cooccurs_with,pers_garrick,3.0
loc_rarmal,cooccurs_with,pers_grace,2.0
loc_rarmal,cooccurs_with,pers_gremze,3.0
loc_rarmal,cooccurs_with,pers_hadar,1.0
loc_rarmal,cooccurs_with,pers_henry,12.0
loc_rarmal,cooccurs_with,pers_jane,1.0
loc_rarmal,cooccurs_with,pers_kavar,1.0
loc_rarmal,cooccurs_with,pers_kendel,1.0
loc_rarmal,cooccurs_with,pers_khagra_warhammer,2.0
loc_rarmal,cooccurs_with,pers_liacyne,4.0
loc_rarmal,cooccurs_with,pers_liavarah,4.0
loc_rarmal,cooccurs_with,pers_light,1.0
loc_rarmal,cooccurs_with,pers_luminia,4.0
loc_rarmal,cooccurs_with,pers_macfeegle,3.0
loc_rarmal,cooccurs_with,pers_mazorn_blindscar,1.0
loc_rarmal,cooccurs_with,pers_melba,1.0
loc_rarmal,cooccurs_with,pers_mercy,3.0
loc_rarmal,cooccurs_with,pers_newberry,4.0
loc_rarmal,cooccurs_with,pers_orgoth_one_eye,1.0
loc_rarmal,cooccurs_with,pers_poppy,1.0
loc_rarmal,cooccurs_with,pers_sala,1.0
loc_rarmal,cooccurs_with,pers_saphira,3.0
loc_rarmal,cooccurs_with,pers_shulhug,1.0
loc_rarmal,cooccurs_with,pers_shworn,1.0
loc_rarmal,cooccurs_with,pers_soren,2.0
loc_rarmal,cooccurs_with,pers_tandagh,1.0
loc_rarmal,cooccurs_with,pers_tanzo,4.0
loc_rarmal,cooccurs_with,pers_terry,1.0
loc_rarmal,cooccurs_with,pers_tiber,1.0
loc_rarmal,cooccurs_with,pers_touya,1.0
loc_rarmal,cooccurs_with,pers_tozhug,1.0
loc_rarmal,cooccurs_with,pers_unala,6.0
loc_rarmal,cooccurs_with,pers_ungagh_bloodaxe,5.0
loc_rarmal,cooccurs_with,pers_urgulk,3.0
loc_rarmal,cooccurs_with,pers_victor,7.0
loc_rarmal,cooccurs_with,pers_wogharod,1.0
loc_rarmal,cooccurs_with,pers_ylola,1.0
loc_rarmal,cooccurs_with,pers_zanlen,1.0
loc_rarmal,cooccurs_with,play_bysickle,3.0
loc_rarmal,cooccurs_with,play_crowe,3.0
loc_rarmal,cooccurs_with,play_kalina,2.0
loc_rarmal,cooccurs_with,play_scott,2.0
loc_rarmal,cooccurs_with,play_venric,2.0
loc_sadies_leatherworking,cooccurs_with,loc_thurway,1.0
loc_sadies_leatherworking,cooccurs_with,org_hands,1.0
loc_sadies_leatherworking,cooccurs_with,org_ravencrest,1.0
loc_sadies_leatherworking,cooccurs_with,pers_alivyre,1.0
loc_sadies_leatherworking,cooccurs_with,pers_braydon,1.0
loc_sadies_leatherworking,cooccurs_with,pers_faeryne,1.0
loc_sadies_leatherworking,cooccurs_with,pers_gerard,1.0
loc_sadies_leatherworking,cooccurs_with,pers_henry,1.0
loc_sadies_leatherworking,cooccurs_with,pers_jane,1.0
loc_sadies_leatherworking,cooccurs_with,pers_kir,1.0
loc_sadies_leatherworking,cooccurs_with,pers_luminia,1.0
loc_sadies_leatherworking,cooccurs_with,pers_nolan,1.0
loc_sadies_leatherworking,cooccurs_with,pers_roland,1.0
loc_sadies_leatherworking,cooccurs_with,pers_shworn,1.0
loc_sadies_leatherworking,cooccurs_with,pers_towne,1.0
loc_sadies_leatherworking,cooccurs_with,pers_victor,1.0
loc_sadies_leatherworking,cooccurs_with,play_bysickle,1.0
loc_sadies_leatherworking,cooccurs_with,play_crowe,1.0
loc_sadies_leatherworking,cooccurs_with,play_kalina,1.0
loc_sadies_leatherworking,cooccurs_with,play_venric,1.0
loc_stonehome,cooccurs_with,loc_thurway,2.0
loc_stonehome,cooccurs_with,loc_tolan,2.0
loc_stonehome,cooccurs_with,loc_torenth,2.0
loc_stonehome,cooccurs_with,loc_trollhills,2.0
loc_stonehome,cooccurs_with,loc_wolfstream,3.0
loc_stonehome,cooccurs_with,off_lead_cliffborough,1.0
loc_stonehome,cooccurs_with,off_lead_glimmerwell,1.0
loc_stonehome,cooccurs_with,off_lead_stonehome,1.0
loc_stonehome,cooccurs_with,org_hands,1.0
loc_stonehome,cooccurs_with,org_iwtc,2.0
loc_stonehome,cooccurs_with,org_jackals,1.0
loc_stonehome,cooccurs_with,org_myconids,2.0
loc_stonehome,cooccurs_with,org_red_fang,2.0
loc_stonehome,cooccurs_with,org_sleepsong,1.0
loc_stonehome,cooccurs_with,pers_addy,1.0
loc_stonehome,cooccurs_with,pers_alivyre,10.0
loc_stonehome,cooccurs_with,pers_aniya,3.0
loc_stonehome,cooccurs_with,pers_azaar,1.0
loc_stonehome,cooccurs_with,pers_baltael,1.0
loc_stonehome,cooccurs_with,pers_bear,3.0
loc_stonehome,cooccurs_with,pers_beni,6.0
loc_stonehome,cooccurs_with,pers_bre,4.0
loc_stonehome,cooccurs_with,pers_caldwell,3.0
loc_stonehome,cooccurs_with,pers_cara,1.0
loc_stonehome,cooccurs_with,pers_cergad,2.0
loc_stonehome,cooccurs_with,pers_chuck,1.0
loc_stonehome,cooccurs_with,pers_clara,2.0
loc_stonehome,cooccurs_with,pers_credus,5.0
loc_stonehome,cooccurs_with,pers_cursin,1.0
loc_stonehome,cooccurs_with,pers_dakgorim,3.0
loc_stonehome,cooccurs_with,pers_darren,2.0
loc_stonehome,cooccurs_with,pers_david_bowie,1.0
loc_stonehome,cooccurs_with,pers_drib,2.0
loc_stonehome,cooccurs_with,pers_eardwulf,1.0
loc_stonehome,cooccurs_with,pers_edda,1.0
loc_stonehome,cooccurs_with,pers_eghad,3.0
loc_stonehome,cooccurs_with,pers_elias,1.0
loc_stonehome,cooccurs_with,pers_emlin,2.0
loc_stonehome,cooccurs_with,pers_faeryne,8.0
loc_stonehome,cooccurs_with,pers_fritz,1.0
loc_stonehome,cooccurs_with,pers_fulbert,1.0
loc_stonehome,cooccurs_with,pers_garrick,1.0
loc_stonehome,cooccurs_with,pers_getkleblish,2.0
loc_stonehome,cooccurs_with,pers_gremze,4.0
loc_stonehome,cooccurs_with,pers_hammer,1.0
loc_stonehome,cooccurs_with,pers_henry,11.0
loc_stonehome,cooccurs_with,pers_idolus,1.0
loc_stonehome,cooccurs_with,pers_jane,6.0
loc_stonehome,cooccurs_with,pers_jemmy,1.0
loc_stonehome,cooccurs_with,pers_katy,1.0
loc_stonehome,cooccurs_with,pers_kavar,1.0
loc_stonehome,cooccurs_with,pers_kendel,2.0
loc_stonehome,cooccurs_with,pers_lannji,1.0
loc_stonehome,cooccurs_with,pers_liacyne,6.0
loc_stonehome,cooccurs_with,pers_liavarah,4.0
loc_stonehome,cooccurs_with,pers_light,1.0
loc_stonehome,cooccurs_with,pers_luminia,6.0
loc_stonehome,cooccurs_with,pers_macfeegle,1.0
loc_stonehome,cooccurs_with,pers_melba,1.0
loc_stonehome,cooccurs_with,pers_mercy,5.0
loc_stonehome,cooccurs_with,pers_moon,1.0
loc_stonehome,cooccurs_with,pers_newberry,2.0
loc_stonehome,cooccurs_with,pers_sala,2.0
loc_stonehome,cooccurs_with,pers_saphira,3.0
loc_stonehome,cooccurs_with,pers_shargaas,1.0
loc_stonehome,cooccurs_with,pers_shworn,2.0
loc_stonehome,cooccurs_with,pers_soren,2.0
loc_stonehome,cooccurs_with,pers_tanzo,6.0
loc_stonehome,cooccurs_with,pers_terry,3.0
loc_stonehome,cooccurs_with,pers_tiber,3.0
loc_stonehome,cooccurs_with,pers_touya,1.0
loc_stonehome,cooccurs_with,pers_unala,4.0
loc_stonehome,cooccurs_with,pers_ungagh_bloodaxe,2.0
loc_stonehome,cooccurs_with,pers_urgulk,4.0
loc_stonehome,cooccurs_with,pers_victor,4.0
loc_stonehome,cooccurs_with,pers_ylola,2.0
loc_stonehome,cooccurs_with,pers_zanlen,2.0
loc_stonehome,cooccurs_with,play_bysickle,1.0
loc_stonehome,cooccurs_with,play_crowe,1.0
loc_stonehome,cooccurs_with,play_delta,1.0
loc_stonehome,cooccurs_with,play_kalina,1.0
loc_stonehome,cooccurs_with,ref_kwalish,1.0
loc_thurway,cooccurs_with,loc_tolan,2.0
loc_thurway,cooccurs_with,loc_torenth,3.0
loc_thurway,cooccurs_with,loc_trollhills,2.0
loc_thurway,cooccurs_with,loc_wolfstream,4.0
loc_thurway,cooccurs_with,org_diamond,1.0
loc_thurway,cooccurs_with,org_hands,4.0
loc_thurway,cooccurs_with,org_myconids,1.0
loc_thurway,cooccurs_with,org_ravencrest,4.0
loc_thurway,cooccurs_with,org_remedy,1.0
loc_thurway,cooccurs_with,org_sleepsong,3.0
loc_thurway,cooccurs_with,pers_abram,1.0
loc_thurway,cooccurs_with,pers_alivyre,7.0
loc_thurway,cooccurs_with,pers_aren,2.0
loc_thurway,cooccurs_with,pers_avarna,3.0
loc_thurway,cooccurs_with,pers_bill_harrington,1.0
loc_thurway,cooccurs_with,pers_bixley,1.0
loc_thurway,cooccurs_with,pers_braydon,3.0
loc_thurway,cooccurs_with,pers_caldwell,1.0
loc_thurway,cooccurs_with,pers_chuck,1.0
loc_thurway,cooccurs_with,pers_credus,2.0
loc_thurway,cooccurs_with,pers_cursin,2.0
loc_thurway,cooccurs_with,pers_eghad,2.0
loc_thurway,cooccurs_with,pers_faeryne,7.0
loc_thurway,cooccurs_with,pers_fulbert,1.0
loc_thurway,cooccurs_with,pers_gerard,1.0
loc_thurway,cooccurs_with,pers_grace,1.0
loc_thurway,cooccurs_with,pers_henry,9.0
loc_thurway,cooccurs_with,pers_jane,2.0
loc_thurway,cooccurs_with,pers_jareth_heartarm,1.0
loc_thurway,cooccurs_with,pers_kir,5.0
loc_thurway,cooccurs_with,pers_light,2.0
loc_thurway,cooccurs_with,pers_lou,1.0
loc_thurway,cooccurs_with,pers_luminia,6.0
loc_thurway,cooccurs_with,pers_mercy,1.0
loc_thurway,cooccurs_with,pers_newberry,1.0
loc_thurway,cooccurs_with,pers_nolan,2.0
loc_thurway,cooccurs_with,pers_piers,1.0
loc_thurway,cooccurs_with,pers_poppy,1.0
loc_thurway,cooccurs_with,pers_rhys,1.0
loc_thurway,cooccurs_with,pers_roland,3.0
loc_thurway,cooccurs_with,pers_saphira,1.0
loc_thurway,cooccurs_with,pers_shworn,5.0
loc_thurway,cooccurs_with,pers_terry,1.0
loc_thurway,cooccurs_with,pers_touya,1.0
loc_thurway,cooccurs_with,pers_towne,2.0
loc_thurway,cooccurs_with,pers_victor,7.0
loc_thurway,cooccurs_with,pers_william,1.0
loc_thurway,cooccurs_with,play_bysickle,7.0
loc_thurway,cooccurs_with,play_crowe,7.0
loc_thurway,cooccurs_with,play_kalina,7.0
loc_thurway,cooccurs_with,play_phil,1.0
loc_thurway,cooccurs_with,play_venric,4.0
loc_tolan,cooccurs_with,loc_torenth,2.0
loc_tolan,cooccurs_with,loc_trollhills,2.0
loc_tolan,cooccurs_with,loc_wolfstream,2.0
loc_tolan,cooccurs_with,org_academy_elysia,1.0
loc_tolan,cooccurs_with,org_elulind_army,2.0
loc_tolan,cooccurs_with,org_hands,1.0
loc_tolan,cooccurs_with,org_michaeline,2.0
loc_tolan,cooccurs_with,org_remedy,3.0
loc_tolan,cooccurs_with,pers_anthony,1.0
loc_tolan,cooccurs_with,pers_aren,1.0
loc_tolan,cooccurs_with,pers_eghad,2.0
loc_tolan,cooccurs_with,pers_evaine,1.0
loc_tolan,cooccurs_with,pers_henry,2.0
loc_tolan,cooccurs_with,pers_joram,1.0
loc_tolan,cooccurs_with,pers_makhala,1.0
loc_tolan,cooccurs_with,pers_piers,5.0
loc_tolan,cooccurs_with,pers_rhys,1.0
loc_tolan,cooccurs_with,pers_ricardo,4.0
loc_tolan,cooccurs_with,pers_victor,6.0
loc_tolan,cooccurs_with,role_arc_tolan_mentir,1.0
loc_torenth,cooccurs_with,loc_trollhills,2.0
loc_torenth,cooccurs_with,loc_wolfstream,2.0
loc_torenth,cooccurs_with,org_diamond,1.0
loc_torenth,cooccurs_with,org_hands,2.0
loc_torenth,cooccurs_with,org_ravencrest,1.0
loc_torenth,cooccurs_with,org_sleepsong,1.0
loc_torenth,cooccurs_with,pers_abram,1.0
loc_torenth,cooccurs_with,pers_alivyre,2.0
loc_torenth,cooccurs_with,pers_avarna,2.0
loc_torenth,cooccurs_with,pers_bill_harrington,1.0
loc_torenth,cooccurs_with,pers_braydon,3.0
loc_torenth,cooccurs_with,pers_credus,2.0
loc_torenth,cooccurs_with,pers_cullen,1.0
loc_torenth,cooccurs_with,pers_eghad,2.0
loc_torenth,cooccurs_with,pers_elias,1.0
loc_torenth,cooccurs_with,pers_faeryne,3.0
loc_torenth,cooccurs_with,pers_fenrir,1.0
loc_torenth,cooccurs_with,pers_gerard,1.0
loc_torenth,cooccurs_with,pers_henry,3.0
loc_torenth,cooccurs_with,pers_kavar,4.0
loc_torenth,cooccurs_with,pers_loris,1.0
loc_torenth,cooccurs_with,pers_lou,1.0
loc_torenth,cooccurs_with,pers_luminia,2.0
loc_torenth,cooccurs_with,pers_newberry,1.0
loc_torenth,cooccurs_with,pers_nolan,1.0
loc_torenth,cooccurs_with,pers_roland,3.0
loc_torenth,cooccurs_with,pers_shworn,3.0
loc_torenth,cooccurs_with,pers_terry,2.0
loc_torenth,cooccurs_with,pers_towne,3.0
loc_torenth,cooccurs_with,pers_victor,3.0
loc_torenth,cooccurs_with,pers_william,1.0
loc_torenth,cooccurs_with,play_bysickle,1.0
loc_torenth,cooccurs_with,play_crowe,1.0
loc_torenth,cooccurs_with,play_kalina,1.0
loc_torenth,cooccurs_with,play_venric,1.0
loc_trollhills,cooccurs_with,loc_wolfstream,2.0
loc_trollhills,cooccurs_with,org_academy_elysia,1.0
loc_trollhills,cooccurs_with,org_ch_greenhouse,1.0
loc_trollhills,cooccurs_with,org_iwtc,1.0
loc_trollhills,cooccurs_with,org_sleepsong,2.0
loc_trollhills,cooccurs_with,pers_alivyre,1.0
loc_trollhills,cooccurs_with,pers_andrei,2.0
loc_trollhills,cooccurs_with,pers_aniya,1.0
loc_trollhills,cooccurs_with,pers_aren,3.0
loc_trollhills,cooccurs_with,pers_baltael,2.0
loc_trollhills,cooccurs_with,pers_bear,8.0
loc_trollhills,cooccurs_with,pers_bella,1.0
loc_trollhills,cooccurs_with,pers_bre,9.0
loc_trollhills,cooccurs_with,pers_cergad,5.0
loc_trollhills,cooccurs_with,pers_charlie,1.0
loc_trollhills,cooccurs_with,pers_chuck,1.0
loc_trollhills,cooccurs_with,pers_connor,2.0
loc_trollhills,cooccurs_with,pers_credus,2.0
loc_trollhills,cooccurs_with,pers_darren,7.0
loc_trollhills,cooccurs_with,pers_david_herder,1.0
loc_trollhills,cooccurs_with,pers_draug,1.0
loc_trollhills,cooccurs_with,pers_ebele,2.0
loc_trollhills,cooccurs_with,pers_eghad,2.0
loc_trollhills,cooccurs_with,pers_faeryne,8.0
loc_trollhills,cooccurs_with,pers_fulbert,1.0
loc_trollhills,cooccurs_with,pers_garrick,5.0
loc_trollhills,cooccurs_with,pers_grace,2.0
loc_trollhills,cooccurs_with,pers_gremze,1.0
loc_trollhills,cooccurs_with,pers_hadar,2.0
loc_trollhills,cooccurs_with,pers_henry,6.0
loc_trollhills,cooccurs_with,pers_horrom,3.0
loc_trollhills,cooccurs_with,pers_hrafn,1.0
loc_trollhills,cooccurs_with,pers_jamfyr,1.0
loc_trollhills,cooccurs_with,pers_jane,1.0
loc_trollhills,cooccurs_with,pers_jemmy,1.0
loc_trollhills,cooccurs_with,pers_josiah,2.0
loc_trollhills,cooccurs_with,pers_kaitlyn,2.0
loc_trollhills,cooccurs_with,pers_kate,2.0
loc_trollhills,cooccurs_with,pers_katia,2.0
loc_trollhills,cooccurs_with,pers_kavar,2.0
loc_trollhills,cooccurs_with,pers_liacyne,7.0
loc_trollhills,cooccurs_with,pers_liavarah,5.0
loc_trollhills,cooccurs_with,pers_light,3.0
loc_trollhills,cooccurs_with,pers_luminia,4.0
loc_trollhills,cooccurs_with,pers_malou,1.0
loc_trollhills,cooccurs_with,pers_mercy,7.0
loc_trollhills,cooccurs_with,pers_nala,1.0
loc_trollhills,cooccurs_with,pers_newberry,1.0
loc_trollhills,cooccurs_with,pers_obby,1.0
loc_trollhills,cooccurs_with,pers_poppy,3.0
loc_trollhills,cooccurs_with,pers_quave,2.0
loc_trollhills,cooccurs_with,pers_quinn,1.0
loc_trollhills,cooccurs_with,pers_rami,1.0
loc_trollhills,cooccurs_with,pers_robbie,1.0
loc_trollhills,cooccurs_with,pers_sala,7.0
loc_trollhills,cooccurs_with,pers_sekani,2.0
loc_trollhills,cooccurs_with,pers_sens,1.0
loc_trollhills,cooccurs_with,pers_soren,2.0
loc_trollhills,cooccurs_with,pers_tanzo,4.0
loc_trollhills,cooccurs_with,pers_tawyn,1.0
loc_trollhills,cooccurs_with,pers_taylor,1.0
loc_trollhills,cooccurs_with,pers_unala,10.0
loc_trollhills,cooccurs_with,pers_urgulk,5.0
loc_trollhills,cooccurs_with,pers_venfi,2.0
loc_trollhills,cooccurs_with,pers_victor,1.0
loc_trollhills,cooccurs_with,play_bysickle,1.0
loc_trollhills,cooccurs_with,play_crowe,2.0
loc_trollhills,cooccurs_with,play_kalina,1.0
loc_trollhills,cooccurs_with,play_venric,1.0
loc_wolfstream,cooccurs_with,org_hands,1.0
loc_wolfstream,cooccurs_with,org_iwtc,1.0
loc_wolfstream,cooccurs_with,org_jackals,2.0
loc_wolfstream,cooccurs_with,org_orcs,1.0
loc_wolfstream,cooccurs_with,org_ravens,1.0
loc_wolfstream,cooccurs_with,org_red_fang,2.0
loc_wolfstream,cooccurs_with,org_sleepsong,2.0
loc_wolfstream,cooccurs_with,pers_alivyre,5.0
loc_wolfstream,cooccurs_with,pers_baltael,1.0
loc_wolfstream,cooccurs_with,pers_bre,2.0
loc_wolfstream,cooccurs_with,pers_brigitte_ware,2.0
loc_wolfstream,cooccurs_with,pers_caldwell,4.0
loc_wolfstream,cooccurs_with,pers_cara,1.0
loc_wolfstream,cooccurs_with,pers_cergad,1.0
loc_wolfstream,cooccurs_with,pers_chuck,1.0
loc_wolfstream,cooccurs_with,pers_credus,1.0
